F10,Ap,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10
66.0,13.5,0.02024766616523266,0.13531020283699036,-0.0032758398447185755,-0.05130590498447418,-0.04504214972257614,0.13739900290966034,0.0025723916478455067,0.10413262248039246,-0.008287820965051651,0.11672432720661163
66.0,13.666667,0.007056052330881357,0.1293775737285614,-0.0023030592128634453,-0.037266504019498825,-0.04712561145424843,0.1302940994501114,-0.027988288551568985,0.09774509072303772,-0.01443527452647686,0.11930802464485168
66.0,13.833333,0.12457725405693054,0.1726393848657608,0.04989525303244591,-0.10803405940532684,0.044674746692180634,0.34902167320251465,-0.038695551455020905,0.08624251186847687,0.028095737099647522,0.11018329113721848
66.0,14.0,0.009665691293776035,0.1302994042634964,-0.028074484318494797,-0.03981917351484299,-0.042447347193956375,0.1161048486828804,0.011967728845775127,0.10859859734773636,-0.0298884529620409,0.12088586390018463
66.0,14.5,-0.017751766368746758,0.12935394048690796,-0.015470998361706734,-0.014012501575052738,-0.06400108337402344,0.11054018884897232,0.0067373402416706085,0.11787243187427521,-0.026143167167901993,0.09612341225147247
66.0,15.0,0.04193520173430443,0.14035241305828094,-0.0012365994043648243,-0.07497354596853256,-0.04084492847323418,0.12534095346927643,0.028132226318120956,0.09992123395204544,0.003731964621692896,0.12989722192287445
66.0,15.333333,-0.03646618500351906,0.056130606681108475,0.08395666629076004,-0.029436081647872925,-0.11316011101007462,0.20748941600322723,-0.05441799759864807,0.02055916003882885,-0.09333034604787827,0.038024041801691055
66.0,15.5,0.0013370274100452662,0.12116137146949768,-0.04609527811408043,-0.031839098781347275,-0.07619091123342514,0.11366292834281921,0.011351603083312511,0.08688890933990479,-0.04649357125163078,0.098160021007061
66.0,15.666667,-0.022194698452949524,0.1991473287343979,-0.030172988772392273,-0.005931500345468521,0.033385735005140305,0.15748994052410126,0.04409647360444069,0.1537819504737854,-0.01026078686118126,0.07585183531045914
66.0,15.833333,0.1268257349729538,0.17466099560260773,-0.0480865053832531,-0.11472132802009583,-0.03609947860240936,0.12521658837795258,0.0178703460842371,0.08941113948822021,0.04020470008254051,0.17109134793281555
66.0,16.0,0.04385409504175186,0.1441110223531723,-0.01361384429037571,-0.054605431854724884,-0.007988116703927517,0.17673803865909576,-0.015202452428638935,0.10110066086053848,-0.004387340042740107,0.13303789496421814
66.0,16.166666,0.04903453215956688,0.17449909448623657,0.03527013957500458,-0.07730486989021301,-0.04484602063894272,0.14096985757350922,0.06535756587982178,0.08359584957361221,-0.0195916835218668,0.10681658238172531
66.0,16.5,0.02909821830689907,0.13800615072250366,-0.013854747638106346,-0.06117087975144386,-0.05178345739841461,0.13627782464027405,0.0147864343598485,0.09739703685045242,-0.02164258249104023,0.10427358001470566
66.0,17.0,0.039815016090869904,0.12946149706840515,-0.013998315669596195,-0.06952916085720062,-0.06440059840679169,0.12218061834573746,0.009054256603121758,0.07832195609807968,-0.015099749900400639,0.1229310855269432
66.0,17.5,-0.012284524738788605,0.11863650381565094,-0.020473431795835495,-0.04685722291469574,-0.07724779099225998,0.1003534346818924,0.015425876714289188,0.09175082296133041,-0.04017496481537819,0.07965262979269028
66.0,17.833334,0.024290388450026512,0.094284288585186,-0.06895357370376587,0.002600741805508733,-0.040758516639471054,0.2368181198835373,-0.05573737248778343,0.10221659392118454,-0.046533454209566116,0.08865169435739517
66.0,18.0,-0.0028873011469841003,0.12416186183691025,-0.031965456902980804,-0.0259369108825922,-0.05166298523545265,0.1691204160451889,-0.0008364369277842343,0.11613122373819351,-0.030860694125294685,0.058818135410547256
66.0,18.5,0.002083280123770237,0.15604378283023834,0.015411393716931343,-0.038874007761478424,-0.06929225474596024,0.11299725621938705,0.07431468367576599,0.09429661184549332,-0.05097202584147453,0.08311859518289566
66.0,18.666666,-0.028512684628367424,0.10323301702737808,-0.07022307068109512,-0.04090825840830803,-0.10826689004898071,0.09935926645994186,0.043815914541482925,0.07176456600427628,-0.06164249777793884,0.04146378114819527
66.0,18.833334,0.10929533839225769,0.20924140512943268,0.07092013955116272,-0.05162631347775459,0.13772183656692505,0.35527434945106506,-0.04278761148452759,0.11061539500951767,0.007938936352729797,0.13312366604804993
66.0,19.0,0.05872489511966705,0.12463267892599106,0.04548369348049164,-0.09503466635942459,-0.08941053599119186,0.1313999444246292,0.048144083470106125,0.04913468658924103,0.0018535529961809516,0.13129660487174988
66.0,19.166666,-0.07255032658576965,-0.07702754437923431,-0.08049353957176208,0.0023122988641262054,-0.21264305710792542,0.03528550639748573,-0.12930302321910858,0.022543959319591522,-0.05961629003286362,0.16178551316261292
66.0,19.333334,-0.0287906676530838,0.12682871520519257,-0.016762366518378258,-0.026792535558342934,-0.11744187027215958,0.06795095652341843,0.04587230458855629,0.12496612221002579,-0.047568827867507935,0.06804239004850388
66.0,19.5,0.01955149695277214,0.13232159614562988,-0.03197970613837242,-0.041652824729681015,-0.07646121829748154,0.13453227281570435,0.02142171375453472,0.10451438277959824,-0.041165802627801895,0.08398284763097763
66.0,19.833334,0.017974961549043655,0.08995520323514938,-0.06746821850538254,-0.05088884383440018,-0.08325684070587158,0.13226479291915894,0.006805780343711376,0.034879133105278015,-0.0561976432800293,0.1211153119802475
66.0,20.0,-0.023339705541729927,0.11044278740882874,-0.07599829882383347,-0.03992566466331482,-0.11038995534181595,0.10055716335773468,0.03817535936832428,0.07459213584661484,-0.06432820856571198,0.038234684616327286
66.0,20.333334,-0.003325460711494088,0.11037706583738327,-0.03816714137792587,-0.04269122704863548,-0.1062583476305008,0.11503643542528152,0.0054028830491006374,0.06846704334020615,-0.05248614400625229,0.0505693219602108
66.0,20.5,-0.0670478418469429,0.12101990729570389,-0.034054435789585114,-0.003965475596487522,-0.06172085553407669,0.09505520015954971,0.0351300947368145,0.09543519467115402,-0.025709157809615135,0.05549398809671402
66.0,20.833334,0.017403651028871536,0.16581755876541138,0.017595205456018448,-0.056996893137693405,-0.06830458343029022,0.11651189625263214,0.09044234454631805,0.09110849350690842,-0.04245038330554962,0.07975320518016815
66.0,21.0,0.09737277776002884,0.14035667479038239,0.038183778524398804,-0.11374151706695557,-0.028300125151872635,0.20352831482887268,-0.025274621322751045,0.09024465829133987,-0.0011058939853683114,0.1348651498556137
66.0,21.333334,-0.019999954849481583,0.11136069148778915,-0.07212021201848984,-0.03744128346443176,-0.1074107438325882,0.1074504628777504,0.032345306128263474,0.06730808317661285,-0.0626593753695488,0.03997960686683655
66.0,21.5,0.04218744486570358,0.046379029750823975,-0.001102966838516295,-0.08165299892425537,-0.15662699937820435,0.1765701323747635,-0.014701525680720806,0.02161269448697567,-0.023514041677117348,0.06411943584680557
66.0,22.0,-0.031629838049411774,0.07112015783786774,-0.07165699452161789,-0.026454057544469833,-0.13478270173072815,0.13017867505550385,0.02046460285782814,0.05097514018416405,-0.09194491803646088,0.017836909741163254
66.0,22.5,0.08901513367891312,0.14950630068778992,-0.08081980794668198,-0.08661907911300659,-0.05079684033989906,0.1505078226327896,0.04072292894124985,0.11750603467226028,-0.02566622756421566,0.09362619370222092
66.0,22.833334,-0.03762328624725342,0.0972757339477539,-0.10585508495569229,-0.01879110559821129,-0.15243904292583466,0.028940824791789055,0.034284353256225586,0.12227576225996017,-0.04997214302420616,0.05004570260643959
66.0,23.0,0.12810155749320984,0.2630350589752197,0.011117096990346909,-0.10198670625686646,0.06375714391469955,0.3161659240722656,0.09006338566541672,0.17017334699630737,-0.0013045147061347961,0.025347426533699036
66.0,23.333334,-0.004640544299036264,0.04537348821759224,-0.04392556473612785,-0.03671789541840553,-0.1233227550983429,0.11625441163778305,-0.06661457568407059,0.015442412346601486,-0.05543036386370659,0.15166246891021729
66.0,23.5,0.06954566389322281,0.1466369926929474,-0.05974592640995979,-0.055424559861421585,-0.0017987668979912996,0.22556057572364807,-0.01871616207063198,0.11179126799106598,-0.016054052859544754,0.11339206993579865
66.0,23.666666,0.0027050888165831566,0.11298339813947678,-0.03300929814577103,-0.05794541537761688,-0.10496006906032562,0.07758401334285736,0.02273416519165039,0.08589478582143784,-0.04949842393398285,0.10061094164848328
66.0,24.0,0.0065351068042218685,0.20144112408161163,-0.04264790937304497,-0.053860921412706375,-0.003935258835554123,0.06659829616546631,0.044677939265966415,0.15164470672607422,0.004196468740701675,0.10338106006383896
66.0,24.5,-0.050010282546281815,0.10843709856271744,-0.0760597512125969,-0.009778025560081005,-0.11144129186868668,0.06857206672430038,-0.011077542789280415,0.12608887255191803,-0.0388963408768177,0.049514807760715485
66.0,24.833334,-0.002779891714453697,0.14386820793151855,0.06631940603256226,-0.07130859792232513,-0.14784498512744904,0.11037788540124893,0.07030913233757019,0.0656629130244255,-0.03951680287718773,0.040442951023578644
66.0,25.0,0.04593893140554428,0.10675092786550522,0.004590659402310848,-0.0877743810415268,-0.10007194429636002,0.13746972382068634,-0.0018031048821285367,0.07624773681163788,-0.0212410856038332,0.08509432524442673
66.0,25.5,0.06041602045297623,0.12624967098236084,-0.06942109018564224,-0.06220877170562744,-0.06541837006807327,0.1679135113954544,0.04638892784714699,0.10717987269163132,-0.04843675345182419,0.07774615287780762
66.0,26.166666,-0.046260178089141846,0.11714169383049011,-0.10255617648363113,-0.02074386551976204,-0.13110218942165375,0.023506363853812218,0.005405741278082132,0.1359395533800125,-0.04105743020772934,0.04304405301809311
66.0,27.0,-0.03237943723797798,0.0722091943025589,-0.16237270832061768,-0.020709995180368423,-0.1183021292090416,0.07945290952920914,0.05597823113203049,0.08364683389663696,-0.09375377744436264,0.03235754370689392
66.0,27.333334,-0.08953901380300522,0.07748578488826752,-0.03810277208685875,0.08957336843013763,-0.03358198702335358,0.23526674509048462,-0.03972642868757248,0.24920865893363953,0.01307479664683342,-0.005409553647041321
66.0,27.5,-0.05490344762802124,0.12632378935813904,-0.028274208307266235,-0.005091385450214148,-0.023017643019557,0.12041861563920975,0.008496078662574291,0.1107938289642334,-0.06327027827501297,0.09373122453689575
66.0,27.666666,0.10629367083311081,0.16048532724380493,-0.030660254880785942,-0.14962992072105408,-0.12231183797121048,0.0850001648068428,0.07507403194904327,0.0595613494515419,-0.00674210861325264,0.13838326930999756
66.0,27.833334,-0.03554070368409157,0.09453815221786499,-0.08372481167316437,-0.016562651842832565,-0.1599503755569458,0.10921595990657806,0.04545624554157257,0.10196910053491592,-0.09313271939754486,0.03600209206342697
66.0,28.166666,-0.13413314521312714,0.10428477078676224,-0.07457362860441208,0.03241075202822685,-0.07248959690332413,0.07044459134340286,0.020743587985634804,0.11407577991485596,-0.03236342594027519,-0.004914388060569763
66.0,28.5,0.002337222220376134,0.05627136304974556,-0.019145704805850983,-0.0714954137802124,-0.16388945281505585,0.1390620619058609,0.03225933015346527,0.06210840865969658,-0.03508971258997917,0.028964461758732796
